"trawl_id","year","performance","station_invalid","reason_station_invalid"
"200603008083",2006,"Satisfactory","good_station",NA
"201203017263",2012,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"200603008084",2006,"Satisfactory","good_station",NA
"200603008085",2006,"Satisfactory","good_station",NA
"200603008086",2006,"Satisfactory","good_station",NA
"200603008087",2006,"Satisfactory","good_station",NA
"200603008088",2006,"Satisfactory","good_station",NA
"200603008089",2006,"Satisfactory","good_station",NA
"200603008090",2006,"Satisfactory","good_station",NA
"200603008092",2006,"Satisfactory","good_station",NA
"200603008093",2006,"Satisfactory","good_station",NA
"200603008094",2006,"Satisfactory","good_station",NA
"200603008095",2006,"Satisfactory","good_station",NA
"200603008096",2006,"Satisfactory","14648","California State MPA"
"200603008097",2006,"Satisfactory","good_station",NA
"200603008098",2006,"Satisfactory","good_station",NA
"200603008099",2006,"Satisfactory","good_station",NA
"200603008100",2006,"Satisfactory","good_station",NA
"200603008101",2006,"Satisfactory","good_station",NA
"200603008102",2006,"Satisfactory","good_station",NA
"200603008103",2006,"Satisfactory","good_station",NA
"200603008104",2006,"Satisfactory","good_station",NA
"200603008105",2006,"Satisfactory","good_station",NA
"200603008106",2006,"Satisfactory","good_station",NA
"200603008115",2006,"Satisfactory","good_station",NA
"200603008116",2006,"Satisfactory","good_station",NA
"200603008117",2006,"Satisfactory","good_station",NA
"200603008119",2006,"Unsatisfactory","good_station",NA
"200603008120",2006,"Satisfactory","good_station",NA
"200603008121",2006,"Satisfactory","good_station",NA
"200603008123",2006,"Satisfactory","good_station",NA
"200603008124",2006,"Satisfactory","14643","California State MPA"
"200603008125",2006,"Satisfactory","good_station",NA
"200603008126",2006,"Satisfactory","good_station",NA
"200603008127",2006,"Satisfactory","good_station",NA
"200603008128",2006,"Satisfactory","good_station",NA
"200603008129",2006,"Satisfactory","good_station",NA
"200603008130",2006,"Satisfactory","good_station",NA
"200603008131",2006,"Satisfactory","good_station",NA
"200603008132",2006,"Satisfactory","good_station",NA
"200603008157",2006,"Satisfactory","good_station",NA
"200603008158",2006,"Satisfactory","good_station",NA
"200603008161",2006,"Satisfactory","good_station",NA
"200603008162",2006,"Satisfactory","good_station",NA
"200603008163",2006,"Satisfactory","good_station",NA
"200603008164",2006,"Satisfactory","good_station",NA
"200603008165",2006,"Satisfactory","good_station",NA
"200603008166",2006,"Satisfactory","good_station",NA
"200603008167",2006,"Satisfactory","good_station",NA
"200603008168",2006,"Satisfactory","good_station",NA
"200603008170",2006,"Satisfactory","good_station",NA
"200603008171",2006,"Satisfactory","good_station",NA
"200603008172",2006,"Satisfactory","good_station",NA
"200603008173",2006,"Satisfactory","good_station",NA
"200603008176",2006,"Satisfactory","good_station",NA
"200603008177",2006,"Satisfactory","good_station",NA
"200603008178",2006,"Satisfactory","good_station",NA
"200603008179",2006,"Satisfactory","good_station",NA
"200603008180",2006,"Satisfactory","good_station",NA
"200603008183",2006,"Satisfactory","good_station",NA
"200603010001",2006,"Satisfactory","good_station",NA
"200603010002",2006,"Satisfactory","good_station",NA
"200603010003",2006,"Satisfactory","good_station",NA
"200603010004",2006,"Satisfactory","good_station",NA
"201503008046",2015,"Satisfactory","good_station",NA
"200603010006",2006,"Satisfactory","good_station",NA
"200603010007",2006,"Satisfactory","good_station",NA
"200603010008",2006,"Satisfactory","good_station",NA
"200603010009",2006,"Satisfactory","good_station",NA
"200603010010",2006,"Satisfactory","good_station",NA
"200603010011",2006,"Satisfactory","good_station",NA
"200603010012",2006,"Satisfactory","good_station",NA
"200603010013",2006,"Unsatisfactory","good_station",NA
"200603010014",2006,"Satisfactory","good_station",NA
"200603010015",2006,"Satisfactory","good_station",NA
"200603010027",2006,"Satisfactory","good_station",NA
"200603010028",2006,"Satisfactory","good_station",NA
"200603010029",2006,"Satisfactory","good_station",NA
"200603010031",2006,"Satisfactory","good_station",NA
"200603010032",2006,"Satisfactory","good_station",NA
"200603010033",2006,"Satisfactory","good_station",NA
"200603010034",2006,"Satisfactory","good_station",NA
"200603010035",2006,"Unsatisfactory","good_station",NA
"200603010036",2006,"Satisfactory","good_station",NA
"200603010037",2006,"Satisfactory","good_station",NA
"200603010038",2006,"Satisfactory","good_station",NA
"200603010039",2006,"Satisfactory","good_station",NA
"200603010040",2006,"Satisfactory","good_station",NA
"200603010041",2006,"Satisfactory","good_station",NA
"200603010042",2006,"Satisfactory","good_station",NA
"200603010043",2006,"Satisfactory","good_station",NA
"200603010057",2006,"Satisfactory","good_station",NA
"200603010058",2006,"Satisfactory","good_station",NA
"200603010059",2006,"Satisfactory","good_station",NA
"200603010069",2006,"Satisfactory","good_station",NA
"200603010070",2006,"Satisfactory","good_station",NA
"200603010071",2006,"Satisfactory","good_station",NA
"200603010072",2006,"Satisfactory","good_station",NA
"200603010073",2006,"Satisfactory","good_station",NA
"200603010074",2006,"Satisfactory","good_station",NA
"200603010075",2006,"Satisfactory","good_station",NA
"200603010076",2006,"Satisfactory","good_station",NA
"200603010077",2006,"Satisfactory","good_station",NA
"200603010078",2006,"Satisfactory","good_station",NA
"200603010083",2006,"Satisfactory","good_station",NA
"200603010084",2006,"Satisfactory","good_station",NA
"200603010085",2006,"Satisfactory","good_station",NA
"200603010086",2006,"Satisfactory","good_station",NA
"200603010087",2006,"Satisfactory","good_station",NA
"200603010088",2006,"Satisfactory","good_station",NA
"200603010089",2006,"Satisfactory","good_station",NA
"200603010092",2006,"Satisfactory","good_station",NA
"200603010093",2006,"Satisfactory","good_station",NA
"200603010105",2006,"Satisfactory","good_station",NA
"200603010106",2006,"Satisfactory","good_station",NA
"200603010107",2006,"Satisfactory","good_station",NA
"200603010111",2006,"Satisfactory","good_station",NA
"200603010112",2006,"Satisfactory","good_station",NA
"200603010113",2006,"Satisfactory","good_station",NA
"200603010114",2006,"Satisfactory","good_station",NA
"200603010115",2006,"Satisfactory","good_station",NA
"200603010116",2006,"Satisfactory","good_station",NA
"201303020148",2013,"Unsatisfactory","good_station",NA
"200603010117",2006,"Satisfactory","good_station",NA
"200603010118",2006,"Satisfactory","good_station",NA
"200603010120",2006,"Satisfactory","good_station",NA
"200603010121",2006,"Satisfactory","good_station",NA
"200603010122",2006,"Satisfactory","good_station",NA
"200603010123",2006,"Satisfactory","good_station",NA
"200603010137",2006,"Satisfactory","good_station",NA
"200603010140",2006,"Satisfactory","good_station",NA
"200603010141",2006,"Satisfactory","good_station",NA
"200603010142",2006,"Satisfactory","good_station",NA
"200603010143",2006,"Satisfactory","good_station",NA
"200603010144",2006,"Satisfactory","good_station",NA
"200603010145",2006,"Satisfactory","good_station",NA
"200603010146",2006,"Satisfactory","good_station",NA
"200603010147",2006,"Satisfactory","good_station",NA
"200603010148",2006,"Satisfactory","good_station",NA
"200603010149",2006,"Satisfactory","good_station",NA
"200603010150",2006,"Satisfactory","good_station",NA
"200603010151",2006,"Satisfactory","good_station",NA
"200603010152",2006,"Satisfactory","good_station",NA
"200603010162",2006,"Unsatisfactory","good_station",NA
"200603010163",2006,"Satisfactory","good_station",NA
"200603010164",2006,"Satisfactory","good_station",NA
"200603010165",2006,"Satisfactory","good_station",NA
"200603010166",2006,"Satisfactory","good_station",NA
"200603010167",2006,"Satisfactory","good_station",NA
"200603017002",2006,"Satisfactory","good_station",NA
"200603017003",2006,"Satisfactory","good_station",NA
"200603017004",2006,"Satisfactory","good_station",NA
"200603017005",2006,"Satisfactory","good_station",NA
"200603017006",2006,"Satisfactory","good_station",NA
"200603017007",2006,"Satisfactory","good_station",NA
"200603017008",2006,"Satisfactory","good_station",NA
"200603017035",2006,"Satisfactory","good_station",NA
"200603017036",2006,"Satisfactory","good_station",NA
"200603017037",2006,"Satisfactory","good_station",NA
"201503008047",2015,"Satisfactory","good_station",NA
"200603017050",2006,"Satisfactory","good_station",NA
"201503008048",2015,"Satisfactory","good_station",NA
"200603017070",2006,"Satisfactory","good_station",NA
"200603017081",2006,"Satisfactory","good_station",NA
"200603017082",2006,"Satisfactory","good_station",NA
"200603017083",2006,"Satisfactory","good_station",NA
"200603017108",2006,"Satisfactory","good_station",NA
"200603017109",2006,"Satisfactory","good_station",NA
"200603017110",2006,"Satisfactory","good_station",NA
"200603017111",2006,"Satisfactory","good_station",NA
"200603017112",2006,"Satisfactory","good_station",NA
"200603017118",2006,"Satisfactory","good_station",NA
"200603017119",2006,"Satisfactory","good_station",NA
"200603017120",2006,"Satisfactory","good_station",NA
"200603017121",2006,"Satisfactory","good_station",NA
"200603017122",2006,"Satisfactory","good_station",NA
"200603017123",2006,"Satisfactory","good_station",NA
"200603017124",2006,"Satisfactory","good_station",NA
"200603017139",2006,"Satisfactory","good_station",NA
"200603017140",2006,"Satisfactory","good_station",NA
"200603017141",2006,"Satisfactory","good_station",NA
"200603017142",2006,"Satisfactory","good_station",NA
"201503008049",2015,"Satisfactory","good_station",NA
"200603017171",2006,"Satisfactory","good_station",NA
"200603018011",2006,"Satisfactory","good_station",NA
"200603018012",2006,"Satisfactory","good_station",NA
"200603018013",2006,"Satisfactory","good_station",NA
"200603018014",2006,"Satisfactory","good_station",NA
"200603018015",2006,"Satisfactory","good_station",NA
"200603018016",2006,"Satisfactory","good_station",NA
"200603018018",2006,"Satisfactory","good_station",NA
"200603018019",2006,"Satisfactory","good_station",NA
"200603018020",2006,"Satisfactory","good_station",NA
"200603018042",2006,"Satisfactory","good_station",NA
"200603018043",2006,"Satisfactory","good_station",NA
"200603018044",2006,"Satisfactory","good_station",NA
"200603018045",2006,"Satisfactory","good_station",NA
"200603018046",2006,"Satisfactory","good_station",NA
"200603018047",2006,"Satisfactory","good_station",NA
"200603017164",2006,"Unsatisfactory","good_station",NA
"200603018049",2006,"Satisfactory","good_station",NA
"200603018050",2006,"Satisfactory","good_station",NA
"200603018051",2006,"Satisfactory","good_station",NA
"200603018052",2006,"Satisfactory","good_station",NA
"200603018053",2006,"Satisfactory","good_station",NA
"200703018084",2007,"Satisfactory","good_station",NA
"200603018054",2006,"Satisfactory","good_station",NA
"200603018055",2006,"Satisfactory","good_station",NA
"200603018056",2006,"Satisfactory","good_station",NA
"200603018057",2006,"Satisfactory","good_station",NA
"200603018058",2006,"Satisfactory","good_station",NA
"200603018059",2006,"Satisfactory","good_station",NA
"200603018060",2006,"Unsatisfactory","good_station",NA
"200603018061",2006,"Satisfactory","good_station",NA
"200603018062",2006,"Satisfactory","good_station",NA
"200603018063",2006,"Satisfactory","good_station",NA
"200603018064",2006,"Satisfactory","good_station",NA
"200603018065",2006,"Satisfactory","good_station",NA
"200603018066",2006,"Satisfactory","good_station",NA
"200603018067",2006,"Satisfactory","good_station",NA
"200603018068",2006,"Satisfactory","good_station",NA
"200603018070",2006,"Satisfactory","good_station",NA
"200603018071",2006,"Satisfactory","good_station",NA
"200603018072",2006,"Satisfactory","good_station",NA
"200603018073",2006,"Satisfactory","good_station",NA
"201503008050",2015,"Satisfactory","good_station",NA
"200603018076",2006,"Satisfactory","good_station",NA
"200603018077",2006,"Satisfactory","good_station",NA
"200603018078",2006,"Satisfactory","good_station",NA
"201303008089",2013,"Unsatisfactory","good_station",NA
"200603018080",2006,"Satisfactory","good_station",NA
"200603018081",2006,"Satisfactory","good_station",NA
"200603018082",2006,"Satisfactory","good_station",NA
"200603018083",2006,"Satisfactory","good_station",NA
"200603018084",2006,"Satisfactory","good_station",NA
"200603018085",2006,"Satisfactory","good_station",NA
"200603018086",2006,"Satisfactory","good_station",NA
"200603018087",2006,"Satisfactory","good_station",NA
"200603018088",2006,"Satisfactory","good_station",NA
"200603018089",2006,"Satisfactory","good_station",NA
"200603018090",2006,"Satisfactory","good_station",NA
"200603018091",2006,"Satisfactory","good_station",NA
"200603018092",2006,"Satisfactory","good_station",NA
"200603018093",2006,"Satisfactory","good_station",NA
"200603018094",2006,"Satisfactory","good_station",NA
"200603018095",2006,"Satisfactory","good_station",NA
"200603018096",2006,"Satisfactory","good_station",NA
"200603018097",2006,"Satisfactory","good_station",NA
"200603018098",2006,"Satisfactory","good_station",NA
"200603018099",2006,"Satisfactory","good_station",NA
"200603018100",2006,"Satisfactory","good_station",NA
"200603018101",2006,"Satisfactory","good_station",NA
"200303008157",2003,"Unsatisfactory","238428","Untrawlable Due to Bad Bottom"
"200603018102",2006,"Satisfactory","good_station",NA
"200603018103",2006,"Satisfactory","good_station",NA
"200603018104",2006,"Satisfactory","good_station",NA
"200603018105",2006,"Satisfactory","good_station",NA
"200603018109",2006,"Satisfactory","good_station",NA
"200603018111",2006,"Satisfactory","good_station",NA
"200603018112",2006,"Satisfactory","good_station",NA
"200603018113",2006,"Satisfactory","14650","ONMS Permit Exclusion"
"200603018114",2006,"Satisfactory","good_station",NA
"200603018115",2006,"Satisfactory","good_station",NA
"200603018116",2006,"Satisfactory","good_station",NA
"200603018117",2006,"Satisfactory","good_station",NA
"200603018118",2006,"Satisfactory","good_station",NA
"200603018119",2006,"Satisfactory","good_station",NA
"200603018120",2006,"Satisfactory","good_station",NA
"200603018121",2006,"Satisfactory","good_station",NA
"200603018122",2006,"Satisfactory","good_station",NA
"200603018124",2006,"Satisfactory","good_station",NA
"200603018125",2006,"Satisfactory","good_station",NA
"200603018126",2006,"Satisfactory","good_station",NA
"200603018127",2006,"Satisfactory","good_station",NA
"200603018128",2006,"Satisfactory","good_station",NA
"200603018129",2006,"Satisfactory","good_station",NA
"200603018130",2006,"Satisfactory","good_station",NA
"200703008098",2007,"Unsatisfactory","good_station",NA
"200603018131",2006,"Satisfactory","good_station",NA
"201503008051",2015,"Satisfactory","good_station",NA
"200603018133",2006,"Satisfactory","good_station",NA
"200603018134",2006,"Satisfactory","14644","ENC Avoidance"
"200703010063",2007,"Satisfactory","good_station",NA
"200603018135",2006,"Satisfactory","14644","ENC Avoidance"
"200603018136",2006,"Satisfactory","good_station",NA
"200603018137",2006,"Satisfactory","good_station",NA
"200603018138",2006,"Satisfactory","good_station",NA
"200603018139",2006,"Satisfactory","good_station",NA
"200603018140",2006,"Satisfactory","good_station",NA
"200603018141",2006,"Satisfactory","good_station",NA
"200603018142",2006,"Satisfactory","good_station",NA
"200603018143",2006,"Satisfactory","good_station",NA
"200603018144",2006,"Satisfactory","good_station",NA
"201503008052",2015,"Satisfactory","good_station",NA
"200603018147",2006,"Satisfactory","good_station",NA
"200603018148",2006,"Satisfactory","good_station",NA
"201003018179",2010,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"200603018149",2006,"Satisfactory","9498","Outside Survey Extent"
"200603018150",2006,"Satisfactory","good_station",NA
"200603018151",2006,"Satisfactory","14647","California State MPA"
"200603018152",2006,"Satisfactory","good_station",NA
"200603018153",2006,"Satisfactory","good_station",NA
"200603018154",2006,"Satisfactory","good_station",NA
"200603018155",2006,"Satisfactory","good_station",NA
"200603018156",2006,"Satisfactory","good_station",NA
"200603018157",2006,"Satisfactory","good_station",NA
"200603018158",2006,"Satisfactory","14647","California State MPA"
"200603018159",2006,"Satisfactory","good_station",NA
"200603018160",2006,"Satisfactory","good_station",NA
"200603018161",2006,"Satisfactory","good_station",NA
"201003010008",2010,"Unsatisfactory","good_station",NA
"200603018162",2006,"Satisfactory","good_station",NA
"200603018163",2006,"Satisfactory","good_station",NA
"200603018164",2006,"Satisfactory","good_station",NA
"200603018165",2006,"Satisfactory","good_station",NA
"200603018166",2006,"Satisfactory","good_station",NA
"200603018167",2006,"Satisfactory","good_station",NA
"200603018168",2006,"Satisfactory","good_station",NA
"200603018170",2006,"Satisfactory","good_station",NA
"200603018171",2006,"Satisfactory","good_station",NA
"200703008001",2007,"Satisfactory","good_station",NA
"200703008002",2007,"Satisfactory","good_station",NA
"200703008003",2007,"Satisfactory","good_station",NA
"200703008004",2007,"Satisfactory","good_station",NA
"200703008005",2007,"Satisfactory","good_station",NA
"200703008006",2007,"Satisfactory","good_station",NA
"200703008007",2007,"Satisfactory","good_station",NA
"200703008008",2007,"Satisfactory","good_station",NA
"200703008009",2007,"Satisfactory","good_station",NA
"200703008010",2007,"Satisfactory","good_station",NA
"200703008011",2007,"Satisfactory","good_station",NA
"200703008012",2007,"Satisfactory","good_station",NA
"200703008013",2007,"Satisfactory","good_station",NA
"200703008014",2007,"Satisfactory","good_station",NA
"200703008015",2007,"Satisfactory","good_station",NA
"200703008016",2007,"Satisfactory","good_station",NA
"200703008017",2007,"Satisfactory","good_station",NA
"200703008018",2007,"Satisfactory","good_station",NA
"200703008019",2007,"Satisfactory","good_station",NA
"200703008020",2007,"Satisfactory","good_station",NA
"200703008021",2007,"Satisfactory","good_station",NA
"200703008022",2007,"Satisfactory","good_station",NA
"200703008023",2007,"Satisfactory","good_station",NA
"200703008024",2007,"Satisfactory","good_station",NA
"200703008025",2007,"Satisfactory","good_station",NA
"200703008026",2007,"Satisfactory","good_station",NA
"200703008027",2007,"Satisfactory","good_station",NA
"200703008028",2007,"Satisfactory","good_station",NA
"200703008029",2007,"Satisfactory","good_station",NA
"200703008030",2007,"Satisfactory","good_station",NA
"200703008031",2007,"Satisfactory","good_station",NA
"200703008032",2007,"Satisfactory","good_station",NA
"200703008033",2007,"Satisfactory","good_station",NA
"200703008034",2007,"Satisfactory","good_station",NA
"200703008035",2007,"Satisfactory","good_station",NA
"200703008039",2007,"Satisfactory","good_station",NA
"200703008040",2007,"Satisfactory","good_station",NA
"200703008041",2007,"Satisfactory","good_station",NA
"200703008042",2007,"Satisfactory","good_station",NA
"200703008043",2007,"Satisfactory","good_station",NA
"200703008044",2007,"Satisfactory","good_station",NA
"200703008046",2007,"Satisfactory","good_station",NA
"200703008047",2007,"Satisfactory","good_station",NA
"200703008048",2007,"Satisfactory","good_station",NA
"200703008049",2007,"Satisfactory","good_station",NA
"200703008050",2007,"Satisfactory","good_station",NA
"200703008051",2007,"Satisfactory","good_station",NA
"200703008052",2007,"Satisfactory","good_station",NA
"200703008053",2007,"Satisfactory","good_station",NA
"200403008135",2004,"Unsatisfactory","good_station",NA
"200703008054",2007,"Satisfactory","good_station",NA
"200703008055",2007,"Satisfactory","good_station",NA
"200703008056",2007,"Satisfactory","good_station",NA
"200703008057",2007,"Satisfactory","good_station",NA
"200703008058",2007,"Satisfactory","good_station",NA
"200703008059",2007,"Satisfactory","good_station",NA
"200703008061",2007,"Satisfactory","good_station",NA
"200703008062",2007,"Satisfactory","good_station",NA
"200703008063",2007,"Satisfactory","good_station",NA
"200703008064",2007,"Unsatisfactory","good_station",NA
"200703008065",2007,"Satisfactory","good_station",NA
"200703008066",2007,"Satisfactory","good_station",NA
"200703008067",2007,"Satisfactory","good_station",NA
"200703008068",2007,"Satisfactory","good_station",NA
"200703008069",2007,"Satisfactory","good_station",NA
"200703008070",2007,"Satisfactory","good_station",NA
"200703008071",2007,"Satisfactory","good_station",NA
"200703008072",2007,"Satisfactory","good_station",NA
"200703008073",2007,"Satisfactory","good_station",NA
"200703008075",2007,"Satisfactory","good_station",NA
"200703008076",2007,"Satisfactory","good_station",NA
"200703008077",2007,"Satisfactory","good_station",NA
"200703018085",2007,"Satisfactory","good_station",NA
"200703008078",2007,"Satisfactory","good_station",NA
"200703008079",2007,"Satisfactory","good_station",NA
"200703008080",2007,"Satisfactory","good_station",NA
"200703008081",2007,"Satisfactory","good_station",NA
"200703008082",2007,"Satisfactory","good_station",NA
"200703008083",2007,"Satisfactory","good_station",NA
"200703008084",2007,"Satisfactory","good_station",NA
"200703008085",2007,"Satisfactory","good_station",NA
"200703008086",2007,"Satisfactory","good_station",NA
"200703008087",2007,"Satisfactory","good_station",NA
"200703008100",2007,"Satisfactory","good_station",NA
"200703008101",2007,"Satisfactory","good_station",NA
"200703008102",2007,"Satisfactory","good_station",NA
"200703008103",2007,"Satisfactory","good_station",NA
"201503008053",2015,"Satisfactory","good_station",NA
"200703008116",2007,"Satisfactory","good_station",NA
"200703008117",2007,"Satisfactory","good_station",NA
"200703008118",2007,"Satisfactory","good_station",NA
"200703008127",2007,"Satisfactory","good_station",NA
"200503017174",2005,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"200703008128",2007,"Satisfactory","good_station",NA
"200703008129",2007,"Satisfactory","good_station",NA
"200703008130",2007,"Satisfactory","good_station",NA
"200703008131",2007,"Satisfactory","good_station",NA
"200703008132",2007,"Satisfactory","good_station",NA
"200703008141",2007,"Satisfactory","good_station",NA
"200703008142",2007,"Satisfactory","good_station",NA
"200703008143",2007,"Satisfactory","good_station",NA
"200703008144",2007,"Satisfactory","good_station",NA
"200703008146",2007,"Satisfactory","good_station",NA
"200703008147",2007,"Satisfactory","good_station",NA
"201503008054",2015,"Satisfactory","good_station",NA
"200703008189",2007,"Satisfactory","good_station",NA
"200703008191",2007,"Satisfactory","good_station",NA
"200703008192",2007,"Satisfactory","good_station",NA
"200703010002",2007,"Unsatisfactory","good_station",NA
"200703008202",2007,"Satisfactory","good_station",NA
"200703008203",2007,"Satisfactory","good_station",NA
"200703010003",2007,"Satisfactory","good_station",NA
"200703010004",2007,"Satisfactory","good_station",NA
"200703010005",2007,"Satisfactory","good_station",NA
"200703010006",2007,"Satisfactory","good_station",NA
"200703010008",2007,"Satisfactory","good_station",NA
"200703010009",2007,"Satisfactory","good_station",NA
"200703010010",2007,"Satisfactory","good_station",NA
"200703010011",2007,"Satisfactory","good_station",NA
"200703010061",2007,"Unsatisfactory","good_station",NA
"200703010012",2007,"Satisfactory","good_station",NA
"200703010013",2007,"Satisfactory","good_station",NA
"200703010015",2007,"Unsatisfactory","good_station",NA
"200703010016",2007,"Unsatisfactory","good_station",NA
"200703010017",2007,"Satisfactory","good_station",NA
"200703010018",2007,"Satisfactory","good_station",NA
"200703010019",2007,"Satisfactory","good_station",NA
"200703010021",2007,"Satisfactory","good_station",NA
"200703010022",2007,"Satisfactory","good_station",NA
"200703010023",2007,"Satisfactory","good_station",NA
"201003010106",2010,"Unsatisfactory","good_station",NA
"200703010025",2007,"Satisfactory","good_station",NA
"200703010026",2007,"Satisfactory","good_station",NA
"200703010027",2007,"Satisfactory","good_station",NA
"200703010029",2007,"Satisfactory","good_station",NA
"200703010030",2007,"Satisfactory","good_station",NA
"200703010031",2007,"Satisfactory","good_station",NA
"200703010032",2007,"Satisfactory","good_station",NA
"200703010042",2007,"Satisfactory","good_station",NA
"201503008055",2015,"Satisfactory","good_station",NA
"200703010044",2007,"Satisfactory","good_station",NA
"201503008056",2015,"Satisfactory","good_station",NA
"200703010046",2007,"Satisfactory","good_station",NA
"200303006043",2003,"Unsatisfactory","good_station",NA
"200703010047",2007,"Satisfactory","good_station",NA
"200703010048",2007,"Satisfactory","good_station",NA
"200703010049",2007,"Satisfactory","good_station",NA
"200703010050",2007,"Satisfactory","good_station",NA
"200703010062",2007,"Satisfactory","good_station",NA
"200703010064",2007,"Satisfactory","good_station",NA
"200703010065",2007,"Satisfactory","good_station",NA
"200703010069",2007,"Satisfactory","good_station",NA
"201003010182",2010,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"200703010070",2007,"Satisfactory","good_station",NA
"200703010072",2007,"Satisfactory","good_station",NA
"200703010073",2007,"Satisfactory","good_station",NA
"200703010074",2007,"Satisfactory","good_station",NA
"200703010075",2007,"Satisfactory","good_station",NA
"200703010077",2007,"Satisfactory","good_station",NA
"200703010078",2007,"Satisfactory","good_station",NA
"200703010079",2007,"Satisfactory","good_station",NA
"200703010080",2007,"Satisfactory","good_station",NA
"200703010081",2007,"Satisfactory","good_station",NA
"200703010092",2007,"Satisfactory","good_station",NA
"200703010093",2007,"Unsatisfactory","good_station",NA
"200703010094",2007,"Unsatisfactory","good_station",NA
"200703010095",2007,"Satisfactory","good_station",NA
"200703010096",2007,"Satisfactory","good_station",NA
"200703010100",2007,"Satisfactory","good_station",NA
"200703010101",2007,"Satisfactory","good_station",NA
"200703010102",2007,"Satisfactory","good_station",NA
"200703010103",2007,"Satisfactory","good_station",NA
"200703010104",2007,"Satisfactory","good_station",NA
"200703010105",2007,"Satisfactory","14648","California State MPA"
"200703010106",2007,"Satisfactory","good_station",NA
"200703010107",2007,"Satisfactory","good_station",NA
"200703010108",2007,"Satisfactory","good_station",NA
"200703010109",2007,"Satisfactory","good_station",NA
"200703010110",2007,"Satisfactory","good_station",NA
"200703010119",2007,"Satisfactory","good_station",NA
"200703010120",2007,"Satisfactory","good_station",NA
"200703010121",2007,"Satisfactory","good_station",NA
"200703010122",2007,"Satisfactory","good_station",NA
"200703010123",2007,"Satisfactory","14645","California State MPA"
"200703010124",2007,"Satisfactory","good_station",NA
"200703010125",2007,"Satisfactory","good_station",NA
"200703010145",2007,"Satisfactory","good_station",NA
"200703010146",2007,"Satisfactory","good_station",NA
"200703010147",2007,"Satisfactory","good_station",NA
"200703010148",2007,"Satisfactory","good_station",NA
"200703010149",2007,"Satisfactory","good_station",NA
"200703010150",2007,"Satisfactory","14647","California State MPA"
"200703010151",2007,"Satisfactory","good_station",NA
"200703010152",2007,"Satisfactory","good_station",NA
"200703010153",2007,"Satisfactory","good_station",NA
"201003018162",2010,"Unsatisfactory","30485","Untrawlable Due to Bad Bottom"
"200703010154",2007,"Satisfactory","good_station",NA
"200703010155",2007,"Satisfactory","good_station",NA
"200703010166",2007,"Satisfactory","14647","California State MPA"
"200703010167",2007,"Satisfactory","good_station",NA
"200703010168",2007,"Satisfactory","good_station",NA
"200703010170",2007,"Satisfactory","good_station",NA
"200703010171",2007,"Satisfactory","good_station",NA
"200703010174",2007,"Satisfactory","good_station",NA
"200703010175",2007,"Satisfactory","good_station",NA
"200703010176",2007,"Satisfactory","good_station",NA
"200703010177",2007,"Unsatisfactory","237672","San Pedro Basin DDT dumpsite"
"200703010178",2007,"Satisfactory","good_station",NA
"200703010179",2007,"Satisfactory","good_station",NA
"200703010180",2007,"Satisfactory","good_station",NA
"200703010181",2007,"Satisfactory","good_station",NA
"200703010182",2007,"Satisfactory","good_station",NA
"200703010183",2007,"Satisfactory","good_station",NA
"200503017065",2005,"Unsatisfactory","good_station",NA
"200703010184",2007,"Satisfactory","good_station",NA
"200703010185",2007,"Satisfactory","good_station",NA
"200703017011",2007,"Satisfactory","good_station",NA
"200703017012",2007,"Satisfactory","good_station",NA
"201403010002",2014,"Unsatisfactory","good_station",NA
"200703017017",2007,"Satisfactory","good_station",NA
"200703017018",2007,"Satisfactory","good_station",NA
"200703017019",2007,"Satisfactory","good_station",NA
"200703017020",2007,"Satisfactory","good_station",NA
"200703017022",2007,"Satisfactory","good_station",NA
"200703017023",2007,"Satisfactory","good_station",NA
"200703017024",2007,"Satisfactory","good_station",NA
"200703017025",2007,"Satisfactory","good_station",NA
"200703017026",2007,"Satisfactory","good_station",NA
"200703017027",2007,"Satisfactory","good_station",NA
"200703017064",2007,"Satisfactory","good_station",NA
"200703017065",2007,"Satisfactory","good_station",NA
"200703017066",2007,"Satisfactory","good_station",NA
"200703017067",2007,"Satisfactory","good_station",NA
"200703017068",2007,"Satisfactory","good_station",NA
"200703017069",2007,"Satisfactory","good_station",NA
"200703017081",2007,"Satisfactory","good_station",NA
"200703017082",2007,"Satisfactory","good_station",NA
"200703017083",2007,"Satisfactory","good_station",NA
"200703017091",2007,"Satisfactory","good_station",NA
"200703017092",2007,"Satisfactory","good_station",NA
"200703017093",2007,"Satisfactory","good_station",NA
"200703017094",2007,"Satisfactory","good_station",NA
"200703017095",2007,"Satisfactory","good_station",NA
"200703017096",2007,"Satisfactory","good_station",NA
"200703017097",2007,"Satisfactory","good_station",NA
"200703017098",2007,"Satisfactory","good_station",NA
"200703017099",2007,"Satisfactory","good_station",NA
"200703017122",2007,"Satisfactory","good_station",NA
"200703017123",2007,"Satisfactory","good_station",NA
"200703017124",2007,"Satisfactory","good_station",NA
"200703017125",2007,"Satisfactory","good_station",NA
"200703017126",2007,"Satisfactory","good_station",NA
"200703017127",2007,"Satisfactory","good_station",NA
